outcome,factor,stage,network,location,window,lag,specification_id,specification,sensitivity,coefficient,coefficient_unit,magnitude_recorded_by_job3,sign,raw_p_value,bh_adjusted_p_value,observations,municipality_count,weighting,INSE_control,fixed_effects,main_or_sensitivity,sign_agreement_with_main,magnitude_range_across_sensitivities,leave_one_out_min,leave_one_out_max,pandemic_exclusion_result,Nova_Santa_Rita_relevance,possible_planning_delta,lens_and_period_compatibility,factual_limit
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019;2022-2025,0,H2-medio-dropout_rate_percent-S1-EXCLUDE_2020_2021,S1_CLASS_SIZE,EXCLUDE_2020_2021,0.2556394850479324,outcome percentage points per 1 student per class,0.2556394850479324,positive,9.93956256779309e-10,6.389718793581274e-09,2480,496,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019;2022-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2020-2025,1,H2-medio-dropout_rate_percent-S1-LAG1,S1_CLASS_SIZE,LAG_1,0.1093750221222128,outcome percentage points per 1 student per class,0.1093750221222128,positive,0.0084979062745134,0.0179955662283814,2976,496,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2020-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4303905,S1_CLASS_SIZE,LEAVE_OUT_VALE_4303905,0.3161679825997303,outcome percentage points per 1 student per class,0.3161679825997303,positive,7.294742160022068e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4306403,S1_CLASS_SIZE,LEAVE_OUT_VALE_4306403,0.3158167390503487,outcome percentage points per 1 student per class,0.3158167390503487,positive,8.003690006083919e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4307609,S1_CLASS_SIZE,LEAVE_OUT_VALE_4307609,0.3171225997112845,outcome percentage points per 1 student per class,0.3171225997112845,positive,6.295880638933352e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4307708,S1_CLASS_SIZE,LEAVE_OUT_VALE_4307708,0.3159684014824961,outcome percentage points per 1 student per class,0.3159684014824961,positive,7.606924824153733e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4310801,S1_CLASS_SIZE,LEAVE_OUT_VALE_4310801,0.3167078098505654,outcome percentage points per 1 student per class,0.3167078098505654,positive,7.431039747911578e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4313375,S1_CLASS_SIZE,LEAVE_OUT_VALE_4313375,0.3148967899327153,outcome percentage points per 1 student per class,0.3148967899327153,positive,9.614307327292617e-16,1.3312117837789778e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4313409,S1_CLASS_SIZE,LEAVE_OUT_VALE_4313409,0.3161298778808794,outcome percentage points per 1 student per class,0.3161298778808794,positive,7.357698701091623e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4314803,S1_CLASS_SIZE,LEAVE_OUT_VALE_4314803,0.3161840993139592,outcome percentage points per 1 student per class,0.3161840993139592,positive,7.351242158944692e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4318705,S1_CLASS_SIZE,LEAVE_OUT_VALE_4318705,0.3163858700818102,outcome percentage points per 1 student per class,0.3163858700818102,positive,7.394982392717917e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-LOO-4320008,S1_CLASS_SIZE,LEAVE_OUT_VALE_4320008,0.3161447202705841,outcome percentage points per 1 student per class,0.3161447202705841,positive,7.74235711432328e-16,1.200553500912588e-14,3465,495,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1-NO_FE,S1_CLASS_SIZE,NO_FE_DIAGNOSTIC,0.2385603558651063,outcome percentage points per 1 student per class,0.2385603558651063,positive,3.081123692227483e-15,3.9614447471496214e-14,3472,496,unweighted,false,false,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2022-2025,0,H2-medio-dropout_rate_percent-S1-WINDOW_2022_2025,S1_CLASS_SIZE,WINDOW_2022_2025,0.2801035405438372,outcome percentage points per 1 student per class,0.2801035405438372,positive,5.067642408442911e-07,2.8505488547491376e-06,1984,496,unweighted,false,true,sensitivity,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2022-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S1_CLASS_SIZE,S1_CLASS_SIZE,MAIN_2019_2025,0.3161519846625904,outcome percentage points per 1 student per class,0.3161519846625904,positive,7.278951627624336e-16,1.200553500912588e-14,3472,496,unweighted,false,true,main,true,"[0.1093750221222128,0.31712259971128448]",0.3148967899327153,0.3171225997112845,0.2556394850479324,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor students_per_class and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,teacher_adequacy_percent,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S2_TEACHER_ADEQUACY,S2_TEACHER_ADEQUACY,MAIN_2019_2025,0.0022644640339635,outcome percentage points per 1 percentage point of teacher adequacy,0.0022644640339635,positive,0.8563277735158236,0.8858563174301624,3472,496,unweighted,false,true,main,true,"[0.0022644640339634999,0.0022644640339634999]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor teacher_adequacy_percent and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,schools_with_broadband_percent,medio,total,total (school_location lens),2019-2025,0,H2-medio-dropout_rate_percent-S3-WITHOUT-INSE,S3_BROADBAND_INSE,WITHOUT_INSE,-0.0074862342782875,outcome percentage points per 1 percentage point of schools with broadband,0.0074862342782875,negative,0.2024052164072597,0.2396903878507023,3472,496,unweighted,false,true,sensitivity,true,"[0.0074862342782875003,0.0083444001899009995]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor schools_with_broadband_percent and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
dropout_rate_percent,schools_with_broadband_percent,medio,total,total (school_location lens),2019-2023,0,H2-medio-dropout_rate_percent-S3_BROADBAND_INSE,S3_BROADBAND_INSE,MAIN_2019_2025,-0.008344400189901,outcome percentage points per 1 percentage point of schools with broadband,0.008344400189901,negative,0.3951373444187315,0.4559277050985363,1482,496,unweighted,true,true,main,true,"[0.0074862342782875003,0.0083444001899009995]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,Nova Santa Rita: dropout_rate_percent 4.7000000000000002% -> 3.2000000000000002% (-1.5 pp); the model does not include a local condition trajectory or a network-specific coefficient.,Jointly monitor schools_with_broadband_percent and dropout_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2023,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019;2022-2025,0,H2-medio-failure_rate_percent-S1-EXCLUDE_2020_2021,S1_CLASS_SIZE,EXCLUDE_2020_2021,0.2989231692568135,outcome percentage points per 1 student per class,0.2989231692568135,positive,1.2727249509826952e-06,6.737955622849563e-06,2480,496,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019;2022-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2020-2025,1,H2-medio-failure_rate_percent-S1-LAG1,S1_CLASS_SIZE,LAG_1,0.0069407131070386,outcome percentage points per 1 student per class,0.0069407131070386,positive,0.863367512988175,0.8880351562164086,2976,496,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2020-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4303905,S1_CLASS_SIZE,LEAVE_OUT_VALE_4303905,0.1782015325982275,outcome percentage points per 1 student per class,0.1782015325982275,positive,2.3965480960178187e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4306403,S1_CLASS_SIZE,LEAVE_OUT_VALE_4306403,0.1776050793001473,outcome percentage points per 1 student per class,0.1776050793001473,positive,2.5800592120725888e-05,7.871367087679084e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4307609,S1_CLASS_SIZE,LEAVE_OUT_VALE_4307609,0.1780538064319919,outcome percentage points per 1 student per class,0.1780538064319919,positive,2.473905333830959e-05,7.677637242923666e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4307708,S1_CLASS_SIZE,LEAVE_OUT_VALE_4307708,0.1784224684010946,outcome percentage points per 1 student per class,0.1784224684010946,positive,2.3463892239608916e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4310801,S1_CLASS_SIZE,LEAVE_OUT_VALE_4310801,0.1784067921175905,outcome percentage points per 1 student per class,0.1784067921175905,positive,2.419811520221985e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4313375,S1_CLASS_SIZE,LEAVE_OUT_VALE_4313375,0.179486163253729,outcome percentage points per 1 student per class,0.179486163253729,positive,2.1249116000317454e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4313409,S1_CLASS_SIZE,LEAVE_OUT_VALE_4313409,0.1784460421203906,outcome percentage points per 1 student per class,0.1784460421203906,positive,2.3389548607845e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4314803,S1_CLASS_SIZE,LEAVE_OUT_VALE_4314803,0.1783808397953172,outcome percentage points per 1 student per class,0.1783808397953172,positive,2.356719431446597e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4318705,S1_CLASS_SIZE,LEAVE_OUT_VALE_4318705,0.1782845883280332,outcome percentage points per 1 student per class,0.1782845883280332,positive,2.4061787456330108e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-LOO-4320008,S1_CLASS_SIZE,LEAVE_OUT_VALE_4320008,0.1788870662114319,outcome percentage points per 1 student per class,0.1788870662114319,positive,2.2482919599548585e-05,7.641510063858901e-05,3465,495,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1-NO_FE,S1_CLASS_SIZE,NO_FE_DIAGNOSTIC,0.2073019048552511,outcome percentage points per 1 student per class,0.2073019048552511,positive,4.544431821971624e-17,4.089988639774461e-15,3472,496,unweighted,false,false,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2022-2025,0,H2-medio-failure_rate_percent-S1-WINDOW_2022_2025,S1_CLASS_SIZE,WINDOW_2022_2025,0.2498577615930658,outcome percentage points per 1 student per class,0.2498577615930658,positive,0.0001366985129407,0.0004033726611366,1984,496,unweighted,false,true,sensitivity,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2022-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,students_per_class,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S1_CLASS_SIZE,S1_CLASS_SIZE,MAIN_2019_2025,0.1784078856291947,outcome percentage points per 1 student per class,0.1784078856291947,positive,2.3379059924781145e-05,7.641510063858901e-05,3472,496,unweighted,false,true,main,true,"[0.0069407131070385996,0.2989231692568135]",0.1776050793001473,0.179486163253729,0.2989231692568135,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor students_per_class and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
failure_rate_percent,teacher_adequacy_percent,medio,total,total (school_location lens),2019-2025,0,H2-medio-failure_rate_percent-S2_TEACHER_ADEQUACY,S2_TEACHER_ADEQUACY,MAIN_2019_2025,0.0179638365673465,outcome percentage points per 1 percentage point of teacher adequacy,0.0179638365673465,positive,0.1385836379714684,0.1720348609300986,3472,496,unweighted,false,true,main,true,"[0.0179638365673465,0.0179638365673465]",not_executed_for_relation,not_executed_for_relation,not_executed_for_relation,No Nova Santa Rita fact at the identical stage/outcome grain in Job 3.,Jointly monitor teacher_adequacy_percent and failure_rate_percent in medio; the executed model cannot assign the relation to a specific network.,municipality-year-stage match; education/condition at school-location lens; network=total; executed years=2019-2025,"Ecological association, not causality or same-person evidence; Job 3 did not execute network-specific or H2 weighting sensitivities."
